"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68304","0000000",,2017,90,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,90,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,90,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,94,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",3,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",3,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,111,"A","16","16",13,"4","23","16","","12.50","18.75","68.75","16"
"37","68304","0000000",,2017,111,"A","16","16",13,"3","23","16","","0.00","43.75","56.25","16"
"37","68304","0000000",,2017,121,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,121,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,121,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,121,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,144,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",11,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",11,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68304","0000000",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",4,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",4,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",5,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",5,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",6,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",6,"3","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",7,"4","*","*","*","*","*","*","*"
"37","68304","0000000",,2017,170,"A","11","11",7,"3","*","*","*","*","*","*","*"
